Gender,Age,City,Profession,Sleep Duration,Dietary Habits,Degree
Male,25,Meerut,Student,'Less than 5 hours',Moderate,M.Tech
Female,26,Srinagar,Student,'5-6 hours',Moderate,M.Tech
Male,24,Thane,Student,'More than 8 hours',Unhealthy,B.Ed
Female,19,Srinagar,Student,'5-6 hours',Unhealthy,'Class 12'
Male,24,Indore,Student,'7-8 hours',Healthy,BSc
Female,18,Hyderabad,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,22,Indore,Student,'More than 8 hours',Unhealthy,M.Ed
Male,33,Rajkot,Student,'5-6 hours',Unhealthy,MD
Male,20,Thane,Student,'Less than 5 hours',Healthy,'Class 12'
Female,20,Varanasi,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,26,Ahmedabad,Student,'Less than 5 hours',Healthy,BA
Male,24,Thane,Student,'7-8 hours',Unhealthy,B.Arch
Female,19,Delhi,Student,'5-6 hours',Unhealthy,'Class 12'
Male,25,Lucknow,Student,'More than 8 hours',Unhealthy,MHM
Female,18,Mumbai,Student,'5-6 hours',Healthy,'Class 12'
Male,24,Ludhiana,Student,'5-6 hours',Unhealthy,B.Arch
Male,26,Chennai,Student,'Less than 5 hours',Moderate,B.Ed
Male,29,Jaipur,Student,'More than 8 hours',Unhealthy,B.Tech
Male,21,Bhopal,Student,'Less than 5 hours',Unhealthy,MSc
Female,18,Kolkata,Student,'Less than 5 hours',Moderate,'Class 12'
Female,27,Surat,Student,'7-8 hours',Healthy,MA
Male,29,Rajkot,Student,'7-8 hours',Moderate,B.Ed
Female,20,Ahmedabad,Student,'More than 8 hours',Healthy,'Class 12'
Female,27,Agra,Student,'Less than 5 hours',Unhealthy,MCA
Female,29,Srinagar,Student,'5-6 hours',Moderate,B.Pharm
Female,25,Bangalore,Student,'Less than 5 hours',Moderate,BHM
Female,30,Ludhiana,Student,'Less than 5 hours',Unhealthy,M.Com
Female,22,Vasai-Virar,Student,'7-8 hours',Moderate,B.Com
Male,28,Ludhiana,Student,'7-8 hours',Unhealthy,M.Com
Female,29,Vasai-Virar,Student,'Less than 5 hours',Healthy,ME
Male,29,Delhi,Student,'7-8 hours',Unhealthy,M.Pharm
Male,21,Jaipur,Student,'Less than 5 hours',Healthy,MSc
Male,24,Rajkot,Student,'7-8 hours',Healthy,M.Tech
Female,20,Pune,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,34,Pune,Student,'More than 8 hours',Moderate,MCA
Male,31,Kanpur,Student,'Less than 5 hours',Moderate,BBA
Male,22,Indore,Student,'7-8 hours',Moderate,BSc
Female,28,Mumbai,Student,'7-8 hours',Moderate,B.Tech
Male,19,Varanasi,Student,'5-6 hours',Healthy,'Class 12'
Male,31,Patna,Student,'More than 8 hours',Unhealthy,M.Pharm
Male,34,Hyderabad,Student,'More than 8 hours',Healthy,MD
Male,33,Kanpur,Student,'More than 8 hours',Unhealthy,M.Tech
Male,28,Visakhapatnam,Student,'7-8 hours',Moderate,MBA
Male,29,Visakhapatnam,Student,'Less than 5 hours',Unhealthy,BCA
Male,23,Lucknow,Student,'More than 8 hours',Moderate,MBBS
Female,27,Patna,Student,'Less than 5 hours',Moderate,BHM
Female,19,Pune,Student,'7-8 hours',Healthy,'Class 12'
Male,31,Lucknow,Student,'Less than 5 hours',Healthy,LLB
Female,28,Lucknow,Student,'More than 8 hours',Unhealthy,LLB
Male,26,Kalyan,Student,'Less than 5 hours',Healthy,BCA
Female,27,Srinagar,Student,'5-6 hours',Unhealthy,B.Arch
Male,27,Jaipur,Student,'More than 8 hours',Moderate,B.Tech
Male,24,Lucknow,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,34,Vasai-Virar,Student,'More than 8 hours',Unhealthy,BCA
Female,24,Kanpur,Student,'5-6 hours',Unhealthy,BA
Male,31,Varanasi,Student,'More than 8 hours',Moderate,M.Com
Male,20,Srinagar,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,28,Patna,Student,'5-6 hours',Unhealthy,B.Ed
Male,32,Bangalore,Student,'5-6 hours',Healthy,MBA
Female,28,Kolkata,Student,'5-6 hours',Unhealthy,BHM
Female,28,Delhi,Student,'Less than 5 hours',Unhealthy,B.Arch
Female,19,Ahmedabad,Student,'Less than 5 hours',Healthy,'Class 12'
Male,21,Varanasi,Student,'5-6 hours',Unhealthy,B.Arch
Female,30,Ludhiana,Student,'5-6 hours',Healthy,M.Pharm
Male,34,Kalyan,Student,'More than 8 hours',Moderate,M.Ed
Female,29,Rajkot,Student,'Less than 5 hours',Moderate,B.Ed
Male,27,Vasai-Virar,Student,'More than 8 hours',Unhealthy,M.Com
Female,31,Indore,Student,'5-6 hours',Moderate,LLB
Male,33,Srinagar,Student,'More than 8 hours',Unhealthy,MCA
Female,31,Agra,Student,'5-6 hours',Healthy,B.Com
Female,29,Hyderabad,Student,'5-6 hours',Healthy,MCA
Male,24,Patna,Student,'5-6 hours',Moderate,MBBS
Male,27,Hyderabad,Student,'7-8 hours',Unhealthy,B.Tech
Male,21,Ahmedabad,Student,'5-6 hours',Healthy,MCA
Female,30,Lucknow,Student,'More than 8 hours',Unhealthy,MSc
Female,25,Visakhapatnam,Student,'7-8 hours',Unhealthy,MCA
Male,24,Kalyan,Student,'Less than 5 hours',Unhealthy,BSc
Female,28,Agra,Student,'Less than 5 hours',Moderate,B.Pharm
Male,20,Varanasi,Student,'7-8 hours',Moderate,'Class 12'
Female,20,Thane,Student,'Less than 5 hours',Moderate,'Class 12'
Male,23,Hyderabad,Student,'7-8 hours',Healthy,M.Com
Male,32,Vasai-Virar,Student,'7-8 hours',Unhealthy,PhD
Male,27,Ghaziabad,Student,'7-8 hours',Unhealthy,B.Com
Female,18,Ludhiana,Student,'5-6 hours',Unhealthy,'Class 12'
Female,34,Srinagar,Student,'More than 8 hours',Healthy,MA
Female,30,Hyderabad,Student,'Less than 5 hours',Moderate,B.Arch
Female,18,Indore,Student,'More than 8 hours',Moderate,'Class 12'
Male,19,Varanasi,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,33,Hyderabad,Student,'Less than 5 hours',Unhealthy,BE
Male,23,Agra,Student,'7-8 hours',Healthy,B.Arch
Female,28,Surat,Student,'7-8 hours',Healthy,ME
Female,27,Kalyan,Student,'Less than 5 hours',Unhealthy,LLM
Male,20,Ludhiana,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,30,Pune,Student,'Less than 5 hours',Healthy,LLM
Male,26,Kalyan,Student,'5-6 hours',Unhealthy,MHM
Male,23,Meerut,Student,'Less than 5 hours',Unhealthy,B.Tech
Male,20,Srinagar,Student,'Less than 5 hours',Moderate,'Class 12'
Male,27,Agra,Student,'7-8 hours',Healthy,B.Tech
Female,21,Bangalore,Student,'7-8 hours',Healthy,MCA
Male,21,Nagpur,Student,'7-8 hours',Unhealthy,BCA
Female,24,Hyderabad,Student,'7-8 hours',Unhealthy,M.Tech
Female,32,Ludhiana,Student,'5-6 hours',Unhealthy,MCA
Male,25,Rajkot,Student,'7-8 hours',Healthy,BSc
Female,21,Surat,Student,'Less than 5 hours',Healthy,MCA
Male,20,Lucknow,Student,'Less than 5 hours',Moderate,'Class 12'
Male,22,Nagpur,Student,'Less than 5 hours',Unhealthy,BSc
Female,24,Kalyan,Student,'5-6 hours',Healthy,MBBS
Female,18,Vasai-Virar,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,26,Delhi,Student,'7-8 hours',Moderate,BCA
Male,32,Thane,Student,'5-6 hours',Unhealthy,BCA
Female,33,Vadodara,Student,'Less than 5 hours',Moderate,B.Ed
Male,22,Bhopal,Student,'5-6 hours',Healthy,MSc
Female,20,Nagpur,Student,'7-8 hours',Unhealthy,'Class 12'
Female,25,Visakhapatnam,Student,'Less than 5 hours',Healthy,M.Ed
Male,23,Surat,Student,'7-8 hours',Healthy,BSc
Female,18,Srinagar,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,26,Pune,Student,'5-6 hours',Healthy,M.Ed
Female,34,Faridabad,Student,'More than 8 hours',Moderate,B.Com
Male,18,Chennai,Student,'5-6 hours',Unhealthy,'Class 12'
Female,34,Kalyan,Student,'Less than 5 hours',Healthy,B.Ed
Female,24,Hyderabad,Student,'Less than 5 hours',Healthy,BSc
Male,23,Hyderabad,Student,'More than 8 hours',Unhealthy,B.Arch
Female,23,Hyderabad,Student,'Less than 5 hours',Healthy,MCA
Male,18,Meerut,Student,'7-8 hours',Unhealthy,'Class 12'
Female,23,Vasai-Virar,Student,'More than 8 hours',Unhealthy,B.Tech
Male,29,Ahmedabad,Student,'Less than 5 hours',Unhealthy,M.Com
Female,30,Jaipur,Student,'More than 8 hours',Unhealthy,BE
Male,32,Hyderabad,Student,'7-8 hours',Healthy,B.Tech
Female,20,Agra,Student,'5-6 hours',Unhealthy,'Class 12'
Male,29,Thane,Student,'7-8 hours',Moderate,'Class 12'
Male,18,Agra,Student,'Less than 5 hours',Moderate,'Class 12'
Male,34,Bangalore,Student,'7-8 hours',Unhealthy,B.Tech
Male,25,Jaipur,Student,'7-8 hours',Moderate,M.Pharm
Male,34,Surat,Student,'5-6 hours',Moderate,B.Ed
Male,20,Lucknow,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,23,Ghaziabad,Student,'7-8 hours',Moderate,BA
Female,33,Ludhiana,Student,'5-6 hours',Healthy,B.Arch
Male,29,Rajkot,Student,'More than 8 hours',Unhealthy,BCA
Male,24,Vadodara,Student,'7-8 hours',Moderate,BCA
Female,19,Ahmedabad,Student,'Less than 5 hours',Moderate,'Class 12'
Male,31,Pune,Student,'7-8 hours',Unhealthy,MCA
Female,30,Kalyan,Student,'5-6 hours',Unhealthy,BBA
Female,25,Pune,Student,'7-8 hours',Unhealthy,MBBS
Male,28,Rajkot,Student,'Less than 5 hours',Moderate,BBA
Female,26,Kanpur,Student,'More than 8 hours',Moderate,MD
Male,19,Ahmedabad,Student,'More than 8 hours',Healthy,'Class 12'
Male,31,Kanpur,Student,'7-8 hours',Healthy,MCA
Male,27,Kanpur,Student,'Less than 5 hours',Moderate,LLM
Female,24,Vasai-Virar,Student,'More than 8 hours',Moderate,M.Tech
Male,33,Srinagar,Student,'5-6 hours',Healthy,B.Pharm
Male,32,Kalyan,Student,'5-6 hours',Healthy,MSc
Male,27,Srinagar,Student,'5-6 hours',Moderate,BHM
Male,32,Kalyan,Student,'More than 8 hours',Unhealthy,BCA
Male,20,Hyderabad,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,19,Ludhiana,Student,'5-6 hours',Moderate,'Class 12'
Female,27,Surat,Student,'More than 8 hours',Moderate,B.Pharm
Male,25,Nashik,Student,'More than 8 hours',Moderate,MBBS
Male,29,Visakhapatnam,Student,'7-8 hours',Healthy,B.Ed
Male,21,Agra,Student,'More than 8 hours',Unhealthy,B.Arch
Male,27,Kanpur,Student,'5-6 hours',Healthy,B.Com
Male,24,Delhi,Student,'Less than 5 hours',Unhealthy,MBBS
Female,20,Bangalore,Student,'Less than 5 hours',Moderate,'Class 12'
Male,29,Srinagar,Student,'7-8 hours',Unhealthy,LLM
Female,23,Jaipur,Student,'Less than 5 hours',Moderate,MBA
Male,20,Indore,Student,'More than 8 hours',Moderate,'Class 12'
Male,23,Kanpur,Student,'5-6 hours',Healthy,MCA
Female,23,Surat,Student,'More than 8 hours',Healthy,BSc
Male,23,Kolkata,Student,'7-8 hours',Unhealthy,B.Com
Female,26,Vadodara,Student,'Less than 5 hours',Moderate,BBA
Male,18,Bangalore,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,34,Vasai-Virar,Student,'Less than 5 hours',Moderate,LLB
Female,28,Srinagar,Student,'Less than 5 hours',Unhealthy,B.Tech
Male,26,Surat,Student,'Less than 5 hours',Moderate,B.Arch
Male,23,Meerut,Student,'Less than 5 hours',Moderate,M.Com
Female,24,Thane,Student,'7-8 hours',Unhealthy,BSc
Female,23,Thane,Student,'More than 8 hours',Unhealthy,BHM
Male,26,Surat,Student,'Less than 5 hours',Healthy,'Class 12'
Female,19,Ludhiana,Student,'Less than 5 hours',Moderate,'Class 12'
Male,30,Rajkot,Student,'7-8 hours',Unhealthy,BBA
Female,30,Ahmedabad,Student,'More than 8 hours',Unhealthy,BHM
Male,28,Kalyan,Student,'7-8 hours',Moderate,M.Ed
Male,18,Kalyan,Student,'7-8 hours',Moderate,'Class 12'
Male,32,Delhi,Student,'More than 8 hours',Unhealthy,BE
Female,25,Kanpur,Student,'5-6 hours',Moderate,M.Pharm
Female,28,Meerut,Student,'More than 8 hours',Healthy,BSc
Female,20,Kolkata,Student,'More than 8 hours',Healthy,'Class 12'
Female,21,Visakhapatnam,Student,'Less than 5 hours',Unhealthy,M.Com
Female,18,Kanpur,Student,'More than 8 hours',Moderate,'Class 12'
Male,33,Kolkata,Student,'Less than 5 hours',Moderate,M.Tech
Female,34,Indore,Student,'7-8 hours',Unhealthy,LLM
Male,24,Lucknow,Student,'7-8 hours',Healthy,B.Ed
Female,28,Kolkata,Student,'5-6 hours',Moderate,B.Ed
Male,25,Patna,Student,'More than 8 hours',Unhealthy,MSc
Male,21,Pune,Student,'Less than 5 hours',Moderate,MCA
Male,33,Rajkot,Student,'Less than 5 hours',Moderate,B.Ed
Male,21,Kalyan,Student,'More than 8 hours',Unhealthy,B.Ed
Male,25,Srinagar,Student,'Less than 5 hours',Moderate,B.Ed
Male,21,Thane,Student,'Less than 5 hours',Unhealthy,M.Tech
Female,23,Thane,Student,'Less than 5 hours',Moderate,BCA
Male,19,Chennai,Student,'7-8 hours',Unhealthy,'Class 12'
Male,33,Hyderabad,Student,'More than 8 hours',Healthy,B.Ed
Male,23,Nagpur,Student,'5-6 hours',Healthy,M.Com
Male,25,Agra,Student,'More than 8 hours',Unhealthy,M.Ed
Male,24,Srinagar,Student,'Less than 5 hours',Healthy,B.Arch
Female,24,Nashik,Student,'5-6 hours',Moderate,M.Ed
Female,20,Bangalore,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,19,Varanasi,Student,'More than 8 hours',Moderate,'Class 12'
Female,31,Mumbai,Student,'More than 8 hours',Moderate,B.Tech
Female,21,Kalyan,Student,'5-6 hours',Unhealthy,PhD
Female,33,Vasai-Virar,Student,'5-6 hours',Moderate,B.Ed
Male,25,Agra,Student,'5-6 hours',Healthy,BSc
Female,22,Visakhapatnam,Student,'7-8 hours',Moderate,B.Tech
Female,18,Chennai,Student,'7-8 hours',Moderate,'Class 12'
Female,27,Kalyan,Student,'7-8 hours',Healthy,B.Ed
Female,29,Agra,Student,'7-8 hours',Unhealthy,ME
Male,20,Kolkata,Student,'5-6 hours',Unhealthy,'Class 12'
Female,32,Visakhapatnam,Student,'7-8 hours',Healthy,MD
Male,18,Ghaziabad,Student,'7-8 hours',Unhealthy,'Class 12'
Female,26,Delhi,Student,'More than 8 hours',Moderate,MCA
Male,30,Pune,Student,'Less than 5 hours',Unhealthy,MBA
Female,29,Srinagar,Student,'5-6 hours',Moderate,BHM
Male,23,Srinagar,Student,'More than 8 hours',Healthy,BCA
Female,28,Vadodara,Student,'7-8 hours',Moderate,M.Pharm
Female,23,Kolkata,Student,'More than 8 hours',Unhealthy,B.Arch
Male,21,Ludhiana,Student,'Less than 5 hours',Healthy,B.Com
Male,32,Ghaziabad,Student,'7-8 hours',Healthy,MD
Male,20,Thane,Student,'7-8 hours',Unhealthy,'Class 12'
Female,20,Indore,Student,'5-6 hours',Unhealthy,'Class 12'
Male,27,Mumbai,Student,'7-8 hours',Healthy,LLB
Male,19,Ludhiana,Student,'Less than 5 hours',Moderate,'Class 12'
Male,34,Lucknow,Student,'Less than 5 hours',Unhealthy,BCA
Male,20,Surat,Student,'Less than 5 hours',Healthy,'Class 12'
Male,29,Kalyan,Student,'5-6 hours',Unhealthy,B.Ed
Female,34,Hyderabad,Student,'7-8 hours',Healthy,M.Pharm
Female,31,Ghaziabad,Student,'More than 8 hours',Healthy,B.Ed
Female,27,Lucknow,Student,'More than 8 hours',Healthy,B.Pharm
Male,23,Nagpur,Student,'Less than 5 hours',Unhealthy,B.Com
Female,24,Jaipur,Student,'More than 8 hours',Unhealthy,B.Arch
Female,19,Patna,Student,'Less than 5 hours',Moderate,'Class 12'
Male,21,Lucknow,Student,'More than 8 hours',Healthy,B.Com
Male,18,Delhi,Student,'5-6 hours',Unhealthy,'Class 12'
Female,24,Kolkata,Student,'7-8 hours',Unhealthy,BSc
Male,19,Thane,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,32,Hyderabad,Student,'Less than 5 hours',Moderate,BCA
Male,23,Bhopal,Student,'5-6 hours',Moderate,MBA
Female,20,Srinagar,Student,'5-6 hours',Unhealthy,'Class 12'
Female,24,Pune,Student,'Less than 5 hours',Unhealthy,B.Com
Female,20,Vasai-Virar,Student,'5-6 hours',Unhealthy,'Class 12'
Male,30,Kalyan,Student,'7-8 hours',Healthy,B.Ed
Male,24,Surat,Student,'Less than 5 hours',Moderate,M.Tech
Female,24,Ahmedabad,Student,'Less than 5 hours',Unhealthy,B.Arch
Male,30,Patna,Student,'More than 8 hours',Moderate,BCA
Male,26,Visakhapatnam,Student,'Less than 5 hours',Moderate,MCA
Female,19,Bangalore,Student,'7-8 hours',Unhealthy,'Class 12'
Female,29,Ahmedabad,Student,'Less than 5 hours',Moderate,M.Pharm
Male,33,Visakhapatnam,Student,'Less than 5 hours',Unhealthy,BBA
Male,32,Hyderabad,Student,'7-8 hours',Unhealthy,B.Ed
Female,19,Surat,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,34,Nashik,Student,'Less than 5 hours',Moderate,'Class 12'
Female,19,Bhopal,Student,'More than 8 hours',Healthy,'Class 12'
Male,31,Surat,Student,'5-6 hours',Moderate,LLM
Male,30,Agra,Student,'More than 8 hours',Healthy,M.Ed
Male,21,Vasai-Virar,Student,'More than 8 hours',Moderate,B.Com
Female,24,Visakhapatnam,Student,'7-8 hours',Unhealthy,MSc
Female,28,Ghaziabad,Student,'Less than 5 hours',Moderate,MSc
Male,18,Jaipur,Student,'Less than 5 hours',Moderate,'Class 12'
Male,33,Agra,Student,'More than 8 hours',Unhealthy,MD
Female,24,Nashik,Student,'5-6 hours',Healthy,MBBS
Male,21,Bangalore,Student,'5-6 hours',Unhealthy,BCA
Female,25,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,MCA
Female,21,Ludhiana,Student,'More than 8 hours',Healthy,BCA
Female,32,Vadodara,Student,'Less than 5 hours',Moderate,BE
Female,24,Jaipur,Student,'7-8 hours',Moderate,BA
Female,24,Bangalore,Student,'More than 8 hours',Unhealthy,BCA
Male,29,Mumbai,Student,'More than 8 hours',Moderate,BCA
Female,24,Faridabad,Student,'7-8 hours',Unhealthy,'Class 12'
Male,34,Nashik,Student,'7-8 hours',Healthy,M.Tech
Male,29,Varanasi,Student,'Less than 5 hours',Moderate,LLM
Male,34,Kolkata,Student,'Less than 5 hours',Moderate,M.Tech
Female,18,Ludhiana,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,32,Srinagar,Student,'Less than 5 hours',Unhealthy,BCA
Male,20,Kolkata,Student,'More than 8 hours',Healthy,'Class 12'
Male,21,Bangalore,Student,'7-8 hours',Unhealthy,B.Arch
Male,20,Kalyan,Student,'5-6 hours',Healthy,'Class 12'
Male,24,Nashik,Student,'More than 8 hours',Unhealthy,M.Com
Female,20,Bangalore,Student,'More than 8 hours',Moderate,'Class 12'
Female,28,Kanpur,Student,'7-8 hours',Unhealthy,B.Com
Male,19,Kolkata,Student,'7-8 hours',Unhealthy,'Class 12'
Female,20,Ludhiana,Student,'7-8 hours',Healthy,'Class 12'
Male,32,Visakhapatnam,Student,'Less than 5 hours',Unhealthy,M.Com
Male,34,Vasai-Virar,Student,'7-8 hours',Moderate,B.Ed
Male,27,Kalyan,Student,'7-8 hours',Unhealthy,M.Com
Male,21,Thane,Student,'7-8 hours',Unhealthy,B.Com
Male,23,Mumbai,Student,'Less than 5 hours',Healthy,MSc
Female,18,Varanasi,Student,'7-8 hours',Unhealthy,'Class 12'
Male,34,Kolkata,Student,'7-8 hours',Unhealthy,LLB
Male,23,Thane,Student,'7-8 hours',Moderate,MSc
Male,27,Kanpur,Student,'5-6 hours',Moderate,LLB
Female,18,Meerut,Student,'Less than 5 hours',Healthy,'Class 12'
Female,21,Lucknow,Student,'More than 8 hours',Unhealthy,B.Ed
Female,30,Bangalore,Student,'7-8 hours',Unhealthy,BBA
Female,19,Bangalore,Student,'5-6 hours',Healthy,BHM
Male,18,Agra,Student,'5-6 hours',Moderate,'Class 12'
Male,33,Ahmedabad,Student,'7-8 hours',Healthy,PhD
Male,18,Ghaziabad,Student,'7-8 hours',Unhealthy,'Class 12'
Male,26,Patna,Student,'7-8 hours',Moderate,B.Tech
Male,27,Srinagar,Student,'More than 8 hours',Moderate,BE
Male,23,Kalyan,Student,'5-6 hours',Unhealthy,B.Tech
Male,28,Kolkata,Student,'More than 8 hours',Unhealthy,B.Tech
Male,30,Bhopal,Student,'Less than 5 hours',Moderate,MD
Male,24,Bangalore,Student,'7-8 hours',Unhealthy,B.Arch
Female,32,Vasai-Virar,Student,'7-8 hours',Unhealthy,M.Com
Male,20,Chennai,Student,'5-6 hours',Unhealthy,'Class 12'
Female,23,Kolkata,Student,'5-6 hours',Moderate,BHM
Female,32,Srinagar,Student,'Less than 5 hours',Moderate,M.Tech
Male,31,Rajkot,Student,'5-6 hours',Healthy,B.Pharm
Female,20,Ahmedabad,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,19,Pune,Student,'Less than 5 hours',Healthy,'Class 12'
Male,29,Nagpur,Student,'7-8 hours',Healthy,BE
Male,28,Ludhiana,Student,'Less than 5 hours',Healthy,B.Tech
Male,23,Srinagar,Student,'5-6 hours',Healthy,BE
Female,20,Indore,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,32,Meerut,Student,'Less than 5 hours',Moderate,'Class 12'
Male,29,Nashik,Student,'5-6 hours',Moderate,LLB
Male,25,Ahmedabad,Student,'5-6 hours',Unhealthy,B.Ed
Male,24,Varanasi,Student,'7-8 hours',Moderate,BCA
Female,34,Kanpur,Student,'Less than 5 hours',Healthy,MCA
Male,28,Bhopal,Student,'Less than 5 hours',Unhealthy,MSc
Female,21,Pune,Student,'Less than 5 hours',Unhealthy,M.Tech
Male,34,Vasai-Virar,Student,'Less than 5 hours',Moderate,LLM
Male,26,Vadodara,Student,'Less than 5 hours',Healthy,M.Pharm
Female,26,Srinagar,Student,'More than 8 hours',Unhealthy,BBA
Female,27,Ludhiana,Student,'5-6 hours',Healthy,M.Tech
Male,25,Lucknow,Student,'More than 8 hours',Healthy,M.Tech
Male,25,Agra,Student,'More than 8 hours',Unhealthy,B.Ed
Male,23,Srinagar,Student,'5-6 hours',Moderate,BCA
Female,21,Delhi,Student,'More than 8 hours',Moderate,M.Com
Male,20,Srinagar,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,24,Kanpur,Student,'More than 8 hours',Moderate,BSc
Female,22,Kalyan,Student,'Less than 5 hours',Unhealthy,B.Com
Female,34,Ludhiana,Student,'7-8 hours',Healthy,LLM
Female,20,Kanpur,Student,'Less than 5 hours',Moderate,'Class 12'
Male,29,Chennai,Student,'Less than 5 hours',Unhealthy,M.Pharm
Female,22,Patna,Student,'7-8 hours',Moderate,B.Tech
Male,18,Meerut,Student,'7-8 hours',Unhealthy,'Class 12'
Male,32,Kanpur,Student,'7-8 hours',Unhealthy,B.Tech
Male,32,Agra,Student,'7-8 hours',Unhealthy,B.Tech
Male,21,Kalyan,Student,'5-6 hours',Healthy,B.Com
Female,21,Hyderabad,Student,'7-8 hours',Unhealthy,BA
Male,33,Kanpur,Student,'More than 8 hours',Unhealthy,B.Tech
Male,19,Bhopal,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,18,Nashik,Student,'Less than 5 hours',Moderate,'Class 12'
Male,21,Bangalore,Student,'7-8 hours',Unhealthy,B.Arch
Male,29,Nashik,Student,'7-8 hours',Moderate,B.Com
Female,20,Kanpur,Student,'7-8 hours',Healthy,'Class 12'
Male,21,Mumbai,Student,'Less than 5 hours',Unhealthy,B.Arch
Male,20,Jaipur,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,30,Chennai,Student,'Less than 5 hours',Healthy,M.Tech
Male,31,Bhopal,Student,'7-8 hours',Healthy,LLB
Female,31,Vadodara,Student,'Less than 5 hours',Moderate,MCA
Male,26,Rajkot,Student,'More than 8 hours',Unhealthy,BCA
Female,28,Srinagar,Student,'Less than 5 hours',Moderate,MD
Male,33,Patna,Student,'More than 8 hours',Healthy,BSc
Female,18,Bangalore,Student,'5-6 hours',Moderate,'Class 12'
Female,33,Delhi,Student,'More than 8 hours',Healthy,PhD
Female,19,Agra,Student,'More than 8 hours',Moderate,'Class 12'
Female,19,Rajkot,Student,'7-8 hours',Healthy,'Class 12'
